Win.Loss,avg_ally_champ_wr,avg_ally_champ_games,avg_ally_total_games,avg_ally_overall_wr,avg_ally_cs,avg_ally_kda,avg_enemy_champ_wr,avg_enemy_champ_games,avg_enemy_total_games,avg_enemy_overall_wr,avg_enemy_cs,avg_enemy_kda
loss,53.4,62.6,402.6,50.6,159.18,2.0764199999999997,58.8,18.4,290.2,52.4,177.4,2.17856
win,68.6,13.6,195.6,60.8,144.64000000000001,3.43234,36.4,22.8,98.6,51.2,148.61999999999998,2.0764
loss,43.8,18.2,121.2,55.2,156.95999999999998,2.6808199999999998,74.2,18.8,177.0,50.6,132.48,3.6437999999999997
loss,49.822,11.2,166.42000000000002,49.412,143.16,2.28442,53.822,18.4,213.82,48.612,125.44000000000001,3.2622800000000005
win,62.4,129.4,250.2,52.2,135.82,2.85208,45.0,31.8,103.6,51.8,155.68,2.2999599999999996
win,52.0,15.0,175.4,48.6,171.26,2.4433700000000003,55.8,9.8,67.6,49.0,165.42,2.45612
loss,42.0,10.0,87.8,45.6,159.42000000000002,2.464,60.2,96.4,232.0,51.2,147.48000000000002,2.72068
loss,56.4,63.2,259.0,51.8,157.58,2.368252,57.6,79.0,357.4,50.8,141.51999999999998,2.834384
loss,38.0,55.6,300.6,45.8,140.04000000000002,2.08146,80.4,58.8,82.8,47.612,157.84,3.4590400000000003
loss,50.022000000000006,68.2,171.42000000000002,49.224000000000004,92.26,3.515860000000001,55.666,1.6,97.85999999999999,54.436,35.5,2.3833599999999997
win,58.6,32.8,78.0,52.6,149.32,2.5735,58.4,60.6,268.8,54.0,128.68,2.83176
win,72.0,10.6,67.4,54.4,174.98,2.84832,37.24400000000001,43.6,117.64000000000001,49.424,104.88,2.1695599999999997
loss,25.822000000000003,43.8,333.62,50.612,93.74,1.95982,65.0,16.2,231.6,47.8,151.78000000000003,2.525
win,63.8,30.2,173.6,54.6,135.32,2.27926,42.0,60.0,387.0,47.2,142.54000000000002,2.2899719999999997
win,78.4,2.2,33.6,49.0,148.45999999999998,3.27036,53.0,38.6,103.6,53.2,137.92000000000002,2.3410599999999997
win,64.0,54.2,296.8,50.012,158.95999999999998,2.6937,40.4,20.2,227.4,49.4,156.3,2.9149900000000004
win,75.4,31.8,144.0,44.8,151.42,2.5137000000000005,52.2,10.2,116.8,49.4,177.23999999999998,3.693824
win,66.0,59.8,134.2,51.0,159.5,2.796658,50.222,71.4,282.41999999999996,50.424,90.44000000000001,2.48806
win,58.6,74.2,189.8,57.6,153.68,2.6911,40.8,22.8,115.4,61.2,136.76,2.412404
win,69.6,15.6,186.8,54.6,146.26,4.28217,53.4,81.6,321.0,49.8,141.70000000000002,2.9249700000000005
loss,11.6,2.2,89.8,49.4,171.95999999999998,3.7916999999999996,55.6,29.2,161.0,48.6,150.57999999999998,2.87532
loss,42.4,12.0,166.8,50.2,142.3,2.08134,66.4,12.0,184.2,50.4,150.14000000000001,2.5133599999999996
loss,41.8,8.6,76.6,46.8,136.0,1.9808,46.6,49.6,227.2,49.4,179.68,2.41456
win,64.6,87.6,221.8,59.8,156.48,2.32174,35.6,29.4,247.8,43.6,164.8,2.1303980000000005
loss,35.4,44.8,217.4,46.2,137.95999999999998,2.21206,71.8,59.0,363.2,49.6,144.2,2.1276599999999997
loss,40.8,18.8,157.4,49.2,162.40000000000003,2.481932,67.0,31.0,169.2,59.6,175.68,2.833206
loss,37.8,35.0,250.6,52.6,164.84,2.4312199999999997,57.6,69.6,361.2,50.2,134.24,2.3642999999999996
loss,44.6,14.4,142.6,50.4,138.62,2.75874,66.8,46.8,132.0,50.8,161.07999999999998,3.212614
win,71.2,29.0,158.0,52.812,177.06,3.3116600000000007,57.2,80.4,178.0,49.2,170.4,2.8485199999999997
win,64.2,19.0,292.4,53.6,165.34,2.5373799999999997,52.4,134.4,355.8,52.0,156.56,2.5331099999999998
win,57.2,16.2,134.8,49.2,149.95999999999998,3.651426,60.4,30.6,118.0,51.6,134.9,2.50422
loss,53.8,33.0,238.2,53.2,188.46000000000004,2.454068,59.4,59.8,240.0,47.8,161.18,3.0526
loss,35.8,16.4,115.8,46.6,147.90000000000003,2.0512120000000005,66.8,44.8,163.4,52.0,162.11999999999998,2.3379000000000003
loss,32.0,25.4,211.0,50.4,148.18,2.36066,62.2,78.0,182.2,53.2,154.76,2.58074
win,66.422,4.6,78.42,50.024,143.3,3.55402,32.6,13.0,35.8,44.0,141.12,2.47466
loss,59.8,153.6,578.4,50.2,130.56,3.84168,61.022000000000006,17.0,148.22,50.612,154.48000000000002,3.250274
win,73.2,15.0,65.6,53.0,162.02000000000004,2.9235539999999998,43.422000000000004,16.2,116.82000000000001,52.212,164.3,2.1834599999999997
loss,53.6,23.4,82.8,45.8,151.7,2.394046,60.8,27.4,212.6,52.6,145.3,2.3114800000000004
win,48.022000000000006,14.0,210.82,50.812,141.26,2.4975199999999997,42.2,74.2,191.0,47.4,131.2,2.27446
loss,29.2,17.4,131.4,50.412,144.44,1.8208199999999999,65.2,25.4,125.0,50.6,133.6,3.0996
loss,28.0,9.0,38.8,50.0,135.98,3.2605000000000004,62.4,24.2,164.4,52.0,195.61999999999998,2.235708
win,55.0,19.4,74.0,50.6,143.9,2.38124,44.6,95.2,294.6,51.6,154.94,2.6311799999999996
loss,49.2,106.8,352.8,48.4,157.32,2.512002,59.0,30.0,217.8,52.4,146.98,3.2759259999999997
loss,37.4,63.2,203.2,48.212,146.06,2.2165,48.8,95.2,203.0,50.6,140.84,2.1578999999999997
win,54.4,83.0,125.2,55.0,150.5,2.8444000000000003,41.2,57.2,91.8,45.4,151.32,2.2283
loss,39.2,24.2,185.4,48.6,144.61999999999998,2.648182,49.8,134.6,193.6,50.0,132.9,2.63516
loss,46.0,26.0,58.6,53.812,158.6,2.3421399999999997,51.6,47.6,253.2,49.4,173.08,2.38099
loss,31.8,30.4,81.4,42.4,168.62,1.87222,71.6,7.2,102.8,56.2,177.26000000000002,2.487124
win,63.0,133.6,350.2,49.8,161.28,2.38106,47.4,30.8,163.4,49.6,133.9,2.26998
win,87.4,21.6,46.8,49.6,120.34,2.335368,32.6,10.8,166.8,52.2,128.48,2.245796
loss,44.0,18.4,133.4,48.424,151.34,2.32632,50.2,253.2,342.8,45.2,157.5,2.51404
win,70.0,3.8,29.8,67.8,161.8,2.3287959999999996,18.2,15.2,72.0,46.6,135.82000000000002,2.98322
loss,43.4,33.4,148.6,51.8,124.84,2.7149799999999997,52.2,88.6,419.6,48.2,146.32,2.3086200000000003
win,62.222,22.0,231.42,49.212,100.03999999999999,4.404240000000001,26.0,23.8,160.4,48.212,129.45999999999998,1.7894
loss,15.4,4.0,29.4,50.812,161.26,1.6882359999999998,44.6,7.4,115.8,52.6,131.16000000000003,2.2455
loss,45.0,20.4,88.4,49.4,197.2,2.18352,69.2,29.4,260.8,48.012,198.35999999999999,1.7803639999999998
loss,45.4,22.0,169.6,52.4,175.94,2.28426,56.6,116.4,255.2,53.0,161.72000000000003,3.10226
win,54.2,71.6,209.4,55.6,154.45999999999998,2.48216,42.4,54.4,264.8,49.6,147.66000000000003,2.5968019999999994
loss,41.2,70.8,448.0,51.4,167.28,1.95028,53.0,10.2,222.2,49.0,172.44,2.676748
loss,32.2,5.4,40.6,56.4,114.66000000000001,3.08159,60.222,13.2,209.61999999999998,47.412,144.26,2.493344
win,48.0,89.6,406.2,51.8,169.48,2.5992,44.6,37.8,396.0,49.8,144.98,2.601042
loss,42.2,18.0,497.6,43.8,150.88000000000002,1.9545400000000002,55.4,26.6,90.8,46.6,143.45999999999998,2.2094
win,54.022000000000006,92.6,445.21999999999997,51.012,106.63999999999999,2.2793,49.6,44.8,342.2,50.6,162.9,2.25062
loss,43.4,14.2,136.8,46.4,151.68,2.69582,61.8,46.8,244.0,50.8,167.84,2.94636
loss,45.4,37.2,121.8,45.6,170.66,2.3834400000000002,51.8,19.4,275.0,52.6,151.54000000000002,2.2558000000000002
win,58.0,7.2,231.8,51.612,143.98000000000002,2.5630200000000003,24.422,34.8,263.62,47.812,107.14000000000001,1.5105400000000002
loss,38.2,20.4,216.4,53.4,159.64000000000001,2.008738,63.2,59.8,109.0,45.2,141.82000000000002,2.8122
loss,42.622,6.0,207.21999999999997,51.412,102.88,2.0730999999999997,64.8,57.6,66.4,52.2,152.82000000000002,2.30852
win,73.0,34.0,210.8,53.6,169.06,4.11154,35.0,24.6,168.2,52.2,141.76,1.7728000000000002
loss,38.2,19.4,128.0,46.0,122.58,2.55522,60.4,40.6,188.6,45.4,123.02000000000001,2.1572999999999998
win,50.8,13.2,136.6,51.6,120.35999999999999,2.3286,29.6,91.8,452.8,49.8,134.95999999999998,1.9451
loss,28.8,42.0,158.0,56.2,134.62,1.55842,63.8,77.4,201.8,49.0,139.28,4.05186
loss,52.2,16.4,116.6,52.2,151.22,2.397,53.2,60.4,226.2,51.8,151.12,2.8171679999999997
loss,32.2,30.8,166.2,51.0,155.33999999999997,1.7764600000000002,71.0,47.0,134.8,51.8,153.8,3.6410799999999997
win,64.2,8.4,147.0,67.0,150.42000000000002,3.09368,54.2,121.8,412.2,50.6,160.11999999999998,3.11612
loss,50.0,15.0,82.0,49.0,192.95999999999998,2.71043,64.4,114.6,468.8,52.4,168.32,2.545042
win,52.2,8.8,173.4,56.0,165.16,2.5447,26.8,35.0,96.6,45.6,150.98,2.3658719999999995
loss,43.422000000000004,24.0,147.82,53.412,125.08,2.74195,49.8,81.6,184.8,52.0,147.28,2.4960999999999998
loss,47.6,84.2,207.8,52.0,173.32,2.242264,55.4,37.8,190.8,52.0,172.97999999999996,3.330732
loss,53.222,32.6,145.82,51.412,135.98,2.6491,49.022000000000006,12.4,77.22,44.212,159.85999999999999,2.7166399999999995
loss,43.0,55.8,126.6,49.812,157.32,2.0614600000000003,69.2,188.0,403.2,48.8,160.35999999999999,2.7984999999999998
loss,29.8,32.6,121.0,53.612,173.1,2.435364,67.2,13.2,93.6,46.8,169.71999999999997,2.8169720000000003
win,57.8,115.0,223.4,53.6,144.45999999999998,2.70366,43.2,119.4,401.6,49.0,149.59999999999997,1.94288
win,63.4,33.8,322.2,54.6,185.56,2.6117600000000003,39.2,55.4,186.0,51.4,168.94,1.8309559999999998
loss,45.4,24.8,145.0,53.0,160.74,2.17526,53.0,41.8,154.4,49.2,160.48,2.8060400000000003
loss,20.6,70.0,121.2,49.4,166.22,1.566,61.2,94.8,278.8,50.4,156.04000000000002,3.0674599999999996
loss,39.8,128.2,255.8,50.4,187.72,2.0471700000000004,51.8,50.8,251.6,53.0,167.21999999999997,2.58242
loss,55.0,40.6,116.2,50.6,176.34,2.35494,47.0,205.4,535.6,51.2,136.24,2.223336
loss,44.644000000000005,20.0,133.64000000000001,49.424,95.22,2.20262,59.4,86.4,261.4,49.6,151.06,2.8945999999999996
win,83.4,18.2,182.6,55.812,195.88000000000002,3.350086,54.0,144.8,327.2,50.6,161.39999999999998,3.3193080000000004
loss,36.6,120.0,207.6,60.2,167.33999999999997,2.67558,51.6,18.0,243.4,50.0,132.94,2.30086
loss,49.422000000000004,15.2,98.82000000000001,51.224000000000004,141.66,2.2644800000000003,55.6,35.0,146.2,49.212,168.76000000000002,2.238802
win,56.422000000000004,4.0,126.02000000000001,45.824,167.16,3.5960799999999997,46.2,18.8,166.8,52.6,160.78000000000003,1.8074999999999999
win,49.2,51.0,71.8,54.4,178.86,2.18832,44.022000000000006,34.0,59.620000000000005,52.212,80.1,2.6977800000000003
loss,37.8,13.4,244.6,49.6,163.14000000000001,2.2278800000000003,60.0,12.6,170.6,50.2,163.48000000000002,2.790608
loss,26.0,6.6,110.0,51.0,158.54000000000002,2.85196,80.2,6.2,20.0,60.4,154.57999999999998,2.4508400000000004
win,72.6,25.8,160.0,51.0,186.92,2.60184,42.8,78.2,167.6,49.612,155.8,2.31032
win,62.0,155.4,380.2,48.8,174.23999999999998,2.6070599999999997,55.6,76.4,428.0,50.2,156.52,2.66266
loss,47.0,13.8,192.8,50.2,175.7,2.07702,57.0,47.6,131.4,48.8,156.46,3.16399
win,54.6,50.8,193.8,50.4,144.6,2.36364,38.0,28.2,191.4,51.0,137.23999999999998,2.101324
loss,47.2,97.8,325.4,53.2,162.5,3.18602,57.0,67.8,277.4,54.4,162.1,2.7593199999999998
loss,14.4,3.4,94.4,43.6,112.32000000000001,1.69732,93.4,1.6,115.2,44.0,171.16,3.4267600000000003
loss,54.6,30.6,275.4,58.2,167.78,2.6851,57.8,40.8,217.4,49.0,152.42,2.6875
loss,41.6,14.2,105.8,44.8,154.34,2.56084,65.6,51.2,329.8,50.4,179.45999999999998,2.93218
win,50.822,10.6,100.22,47.612,97.48,2.6996,50.644,29.0,200.04000000000002,47.424,66.82000000000001,2.66708
win,54.822,10.6,129.22,51.412,109.75999999999999,3.151656,37.6,60.6,231.6,50.8,162.66,1.7392400000000001
win,71.4,18.6,222.6,53.8,166.54000000000002,2.7945,18.2,41.8,118.4,46.8,153.3,2.099434
win,61.2,80.6,306.0,51.2,176.8,2.6555020000000003,43.8,13.8,210.4,55.2,153.18,1.8482600000000002
loss,38.4,47.4,211.8,46.8,159.46,2.6599199999999996,59.8,72.4,161.6,57.2,162.48000000000002,2.7727199999999996
win,51.6,4.6,71.2,56.612,162.6,2.55352,53.4,84.2,522.8,50.4,132.42000000000002,2.974544
loss,42.622,51.2,140.82,48.412,138.16,2.02832,53.8,125.0,179.8,48.6,156.58,3.032036
loss,54.2,115.2,223.0,52.2,165.82,2.7319199999999997,48.8,13.2,173.0,51.4,162.40000000000003,2.27
loss,59.8,16.6,276.0,51.0,164.68,2.1656400000000002,53.4,94.2,220.6,47.4,165.07999999999998,2.4343399999999997
win,44.0,13.0,121.6,54.6,145.14000000000001,2.5395200000000004,50.2,127.4,429.4,49.8,148.48,3.44566
win,56.4,17.2,251.6,53.2,154.45999999999998,2.6751199999999997,42.6,33.2,208.0,51.0,152.35999999999999,2.60234
win,73.2,34.0,121.2,53.8,166.06,3.76226,44.0,22.6,173.6,52.6,157.79999999999998,2.7891600000000003
win,61.422000000000004,28.2,106.82000000000001,50.012,123.66000000000001,2.60098,49.4,137.2,369.8,46.4,124.92,2.26024
win,74.6,8.8,53.8,49.4,144.04000000000002,4.94038,50.8,49.8,117.4,55.8,165.2,2.4685
loss,36.4,7.8,215.4,51.0,164.02,2.07214,62.4,73.2,325.2,52.2,159.98000000000002,3.3980599999999996
loss,46.8,61.6,193.8,47.8,161.98,2.449568,53.822,50.0,218.82,50.412,138.74,2.41522
loss,34.6,21.0,148.6,50.4,173.85999999999999,3.1555999999999997,62.8,46.0,222.0,52.8,147.3,2.09398
win,60.2,29.6,181.4,54.6,169.48,2.76488,52.6,73.0,306.0,50.2,153.28,2.25608
win,45.644000000000005,31.4,376.84,48.024,110.46,2.5393999999999997,55.6,68.0,135.8,53.2,149.88,2.68032
win,58.0,46.8,184.2,51.2,152.45999999999998,3.132302,49.6,54.0,117.8,45.8,146.7,2.4877599999999993
loss,29.8,30.2,108.2,44.8,151.76000000000002,2.19086,51.2,25.0,341.0,48.8,163.54000000000002,3.6843599999999994
loss,41.666,2.4,169.86,45.436,60.52,2.04738,48.2,175.0,259.2,42.8,162.54000000000002,2.11784
win,51.6,19.0,87.2,51.0,133.24,2.3356,46.6,24.4,230.8,53.2,135.96,2.42518
win,53.822,25.2,211.82,51.012,124.33999999999999,2.3777460000000006,38.422000000000004,91.2,211.61999999999998,51.212,112.8,2.18384
loss,45.2,65.6,274.0,48.2,159.21999999999997,1.90938,48.6,55.4,175.2,51.0,165.12000000000003,2.731956
loss,55.6,27.6,227.6,52.8,156.83999999999997,2.278498,62.8,109.8,199.0,52.0,167.35999999999999,2.1400200000000003
loss,52.4,74.2,342.4,51.0,175.3,1.8977999999999997,67.4,86.0,225.6,52.2,145.85999999999999,2.02816
win,68.6,90.4,225.8,46.0,147.96,3.949714,47.2,31.6,234.0,50.2,134.92,2.445182
loss,17.2,5.4,60.6,40.2,160.56,1.72318,70.2,6.6,134.4,57.412,152.06,6.91054
loss,45.022000000000006,54.8,352.62,50.012,117.6,1.9883200000000003,48.6,14.0,141.8,55.8,152.04000000000002,2.846068
loss,42.4,25.4,144.2,41.2,153.7,1.836658,59.4,14.6,159.2,53.0,169.61999999999998,2.944052
loss,48.2,24.4,205.2,50.2,173.46,3.1092199999999997,73.8,48.2,224.8,53.2,164.84,3.56736
loss,37.4,62.0,131.8,50.8,137.8,2.08556,58.2,29.0,296.8,52.0,149.38,2.725752
win,65.2,32.0,90.0,41.4,166.6,3.67912,38.6,30.8,92.6,49.2,128.68,2.123
win,57.8,33.6,258.6,47.6,154.0,2.787572,40.622,6.4,127.42,51.824,147.35999999999999,2.568224
win,80.6,64.8,148.8,49.212,197.04,2.6807000000000003,50.4,91.6,359.8,54.0,161.40000000000003,2.4452000000000003
loss,47.822,9.0,166.22,53.012,108.84,1.8704,54.622,116.6,280.02,47.412,106.0,2.843
loss,39.4,44.2,228.0,49.2,144.96,3.00658,55.8,101.6,145.2,49.2,160.7,1.5781
win,44.6,71.6,162.6,50.4,125.34,2.72864,43.6,36.2,285.8,50.2,146.78,2.15538
loss,35.6,28.2,168.8,48.8,169.1,1.55886,81.8,23.8,81.2,57.212,148.24,5.68642
win,63.8,20.6,161.4,57.2,166.1,2.0415599999999996,62.822,18.6,127.82000000000001,49.012,129.23999999999998,2.5562
loss,35.8,44.4,82.6,56.4,143.9,2.1926,51.0,47.0,249.4,50.8,145.62,2.4036600000000004
loss,45.0,15.4,171.8,57.4,144.86,2.8726999999999996,61.4,68.4,193.0,53.0,142.26,2.5994
win,47.8,45.0,267.4,54.2,128.48,2.28048,36.422000000000004,17.4,95.42,47.012,132.06,2.07053
loss,42.4,23.2,92.8,53.4,149.1,1.87544,48.0,17.4,258.8,48.0,159.3,1.9921
loss,11.0,3.0,92.8,44.412,159.82,1.89552,62.4,37.6,114.2,50.0,159.46,2.824904
loss,37.8,16.4,81.6,51.0,157.1,2.37866,67.0,60.2,333.8,51.4,157.02,2.477696
win,64.022,166.2,336.41999999999996,48.012,139.02,2.4543399999999997,37.822,5.4,102.22,47.212,119.2,2.2496
loss,36.8,65.2,309.6,46.6,142.66,1.9543799999999998,61.8,100.2,317.4,51.6,162.52000000000004,2.77576
loss,36.2,21.4,83.4,51.8,181.4,2.416832,52.4,123.8,386.8,50.2,159.56,2.6094999999999997
win,56.2,10.6,77.8,56.2,141.64000000000001,3.4123999999999994,46.6,116.6,193.8,51.4,170.58,1.9572600000000002
win,69.6,24.4,83.2,54.4,142.06,2.89679,24.2,15.8,38.0,45.012,144.16,2.567454
loss,51.8,103.0,231.0,53.4,161.71999999999997,2.05972,58.2,29.4,224.0,53.2,151.48,2.35708
loss,47.8,65.6,142.4,51.6,159.6,2.46696,47.4,58.4,147.0,48.2,155.5,2.49788
win,56.6,7.4,119.4,47.8,157.78000000000003,2.131706,34.244,4.8,66.64,36.824,106.52000000000001,2.4538599999999997
win,54.2,4.0,81.0,52.4,158.18,2.77708,42.2,131.6,295.8,50.2,160.78000000000003,2.080702
loss,49.8,25.8,265.4,59.4,150.72,1.86918,49.4,85.2,267.2,47.4,140.46,2.2776
loss,37.8,42.6,166.4,54.0,169.64,2.6397799999999996,90.0,3.2,44.2,61.2,174.85999999999999,4.29873
win,56.6,32.8,232.4,48.8,157.64000000000001,3.02302,61.622,42.0,265.02,50.812,130.66,2.3327400000000003
loss,41.4,43.4,216.0,50.412,175.38000000000002,2.4272460000000002,44.8,86.0,270.0,50.4,158.28,2.59621
loss,39.0,4.2,51.8,51.0,147.48,2.5016800000000003,64.2,24.0,164.4,46.8,132.18,1.9204999999999999
loss,33.0,39.6,207.0,52.0,156.61999999999998,2.29302,53.2,29.0,245.6,49.4,143.42000000000002,2.00348
loss,40.4,43.0,49.8,45.0,172.9,1.9166259999999997,55.6,6.4,190.4,49.2,172.0,2.5591500000000003
loss,34.0,83.0,130.8,48.0,178.76000000000002,2.13986,72.0,46.4,238.0,58.0,197.16,3.9022200000000007
loss,45.222,8.8,212.82,46.812,97.12,2.33006,53.6,21.8,286.4,46.2,154.72,2.57552
loss,41.0,37.2,188.6,47.8,162.74,2.15902,73.8,64.4,235.4,56.6,154.26,2.78174
loss,38.2,23.0,340.4,51.0,145.14,2.1813,61.222,13.2,104.42,52.012,107.64000000000001,2.3497
win,68.4,21.0,176.0,57.2,149.18,3.15322,40.6,10.4,99.2,50.812,132.06,2.2155199999999997
win,52.222,19.2,162.42000000000002,48.412,128.14,2.145106,55.6,34.6,272.2,49.8,149.12,2.87574
win,58.0,16.4,258.2,47.2,149.15999999999997,2.5717399999999997,30.8,21.4,93.2,48.2,142.72,1.84054
loss,40.8,33.6,115.0,53.4,162.38000000000002,2.12787,48.2,15.8,197.8,49.4,145.42,2.02516
loss,51.4,77.8,227.6,47.0,161.85999999999999,3.26298,61.8,127.8,321.8,51.4,154.44,3.20531
win,60.0,70.6,107.2,61.4,155.78,2.83602,65.422,33.8,214.42,51.612,107.5,2.79267
win,56.0,66.4,218.0,49.4,166.44,2.19082,44.222,24.4,290.41999999999996,48.212,112.22000000000003,2.3944400000000003
win,58.4,58.0,222.0,50.6,172.44,2.6984399999999997,54.6,18.0,120.8,51.0,160.4,2.42182
win,60.6,13.4,210.4,50.4,154.79999999999998,2.7982479999999996,54.022000000000006,29.4,325.62,49.012,133.88,2.38134
loss,33.2,13.8,173.8,50.4,135.64,2.313454,62.2,8.2,175.8,51.4,141.8,2.97068
loss,32.022000000000006,7.2,83.22,51.024,147.28,2.12575,60.8,13.4,96.6,49.612,161.34,3.31218
loss,43.4,97.2,176.2,53.812,167.94,2.75033,52.8,27.2,163.2,51.6,180.34,2.49814
loss,37.8,8.8,196.4,51.4,154.78,2.38906,45.2,28.6,116.0,46.4,162.58,2.4031759999999998
win,76.6,20.8,162.4,51.2,158.5,3.4996,34.0,24.4,130.0,42.8,150.8,1.8101860000000003
win,68.2,37.4,59.2,55.2,111.1,2.8161,34.2,29.0,48.0,48.8,150.34,2.2436
win,58.0,46.4,544.0,52.4,149.51999999999998,2.108762,42.4,58.0,283.8,50.0,161.35999999999999,1.91008
loss,46.6,63.6,161.6,49.8,137.6,2.45032,53.8,181.2,477.2,49.8,146.98,2.7164960000000002
win,64.2,50.8,118.4,55.0,119.6,2.302846,53.4,71.0,188.6,50.4,158.73999999999998,2.59208
loss,61.0,14.2,143.6,51.2,179.08,3.63942,64.0,35.6,145.0,51.612,152.39999999999998,3.3345599999999997
loss,56.622,12.8,241.01999999999998,52.212,126.26000000000002,2.6181,64.2,41.6,129.4,58.2,158.24,3.1647100000000004
win,60.8,65.2,73.0,48.612,161.94,2.7690919999999997,33.2,6.8,135.0,51.4,158.45999999999998,2.28094
win,59.2,44.8,123.6,51.012,153.6,2.83966,37.8,34.6,139.2,53.2,163.78000000000003,2.2308
win,66.6,4.8,79.8,54.6,180.88000000000002,7.594380000000001,13.4,1.4,47.6,50.612,139.2,1.0574400000000002
loss,40.422000000000004,7.4,172.62,56.212,120.64000000000001,2.9151999999999996,73.8,97.4,227.2,50.6,172.08,1.97696
loss,36.222,13.8,141.62,55.012,106.05999999999999,2.1738600000000003,61.622,38.8,207.42,54.012,114.38000000000002,2.738382
win,56.4,16.2,194.6,54.6,152.83999999999997,3.40901,39.2,189.6,311.8,44.4,150.82,2.24962
loss,38.8,76.0,325.2,44.2,146.01999999999998,2.0723399999999996,65.4,145.6,305.4,50.6,166.32,2.8925599999999996
win,73.2,23.8,209.0,50.4,163.14000000000001,2.40982,27.2,15.8,163.6,50.0,172.02000000000004,3.4886600000000003
win,49.4,71.8,214.8,47.4,154.8,2.26682,48.8,20.2,239.4,50.0,153.78,2.2251420000000004
loss,31.8,13.4,69.2,44.4,122.44000000000001,1.44446,59.8,40.8,260.2,53.0,166.58,2.65796
loss,43.022000000000006,20.0,98.62,46.812,97.38000000000001,2.04524,62.622,54.8,151.62,46.412,106.44000000000001,2.3791
loss,22.8,11.4,109.2,52.4,104.74000000000001,1.027166,59.0,25.8,127.2,54.0,144.14000000000001,4.132916
loss,36.0,15.8,188.0,47.6,147.56,2.42432,58.8,72.8,165.6,53.0,161.27999999999997,2.92864
loss,53.044000000000004,19.0,169.84,50.224000000000004,103.38,2.41065,45.622,20.2,202.02,47.812,132.84,2.6171800000000003
win,65.4,37.8,314.4,50.0,171.11999999999998,2.24034,40.6,61.8,231.4,52.2,147.64,2.0174200000000004
loss,42.8,98.6,190.6,53.0,175.06,2.279356,62.6,75.6,396.0,52.8,167.66000000000003,2.54496
loss,23.2,3.2,30.2,62.0,176.16,1.88238,57.8,54.4,40.2,55.6,153.04000000000002,3.2406800000000002
loss,49.2,7.2,28.0,50.2,160.78,2.99882,51.0,43.8,361.6,51.4,152.57999999999998,2.57184
win,68.4,14.4,139.8,58.8,177.88000000000002,4.32524,20.2,135.0,331.2,52.2,168.1,3.2527
loss,37.2,14.6,175.0,52.4,158.7,1.68324,41.022000000000006,14.8,133.22,47.824,125.84,2.2204
win,83.2,32.2,158.4,54.0,172.66000000000003,4.11704,49.4,42.8,235.8,48.8,161.84,1.8262720000000001
loss,30.2,6.2,71.4,49.8,146.14000000000001,2.220284,59.8,91.8,210.0,49.4,154.33999999999997,3.12914
loss,52.4,5.8,84.4,48.0,128.48000000000002,2.65784,68.6,14.2,95.6,52.8,166.0,3.09596
win,58.622,17.6,69.02000000000001,49.012,141.12,2.80774,46.8,105.0,286.6,53.4,158.4,2.06524
loss,49.266000000000005,13.2,137.66000000000003,50.036,98.78,2.48126,45.2,6.4,77.2,52.0,128.24,2.0619
win,72.0,10.2,128.4,51.8,129.61999999999998,2.6022,54.4,92.6,316.6,52.2,145.34,2.92144
loss,6.6,2.0,10.4,41.612,124.9,1.0994,89.4,2.2,13.4,63.4,126.3,4.9638800000000005
win,58.6,30.0,187.6,59.0,157.48,3.227236,42.8,120.8,299.8,49.2,149.78000000000003,2.40306
win,71.2,23.4,197.2,49.2,159.64,2.4678999999999998,46.8,51.6,247.6,50.0,151.45999999999998,2.2426
loss,34.0,18.8,156.6,44.6,150.5,2.0122799999999996,59.2,21.8,306.8,51.8,172.44,2.8882000000000003
loss,53.2,14.6,156.8,53.0,145.84,2.23772,57.0,15.2,199.4,49.4,155.24,3.3949
win,30.822000000000003,3.6,143.82,49.212,103.5,2.23376,58.422000000000004,65.0,348.62,51.012,145.26,2.8838599999999994
loss,51.0,90.6,186.6,45.6,183.9,2.39508,52.4,54.8,227.8,47.4,155.78000000000003,2.2985999999999995
loss,41.6,68.8,302.2,50.2,153.70000000000002,1.93048,57.4,38.4,188.0,49.0,154.3,3.311766
win,53.2,49.4,100.2,48.8,158.72,2.2516,30.2,39.0,118.6,56.4,188.23999999999998,2.6614
win,60.0,36.0,335.8,51.6,158.0,2.8612800000000003,52.822,102.4,236.82,51.012,121.47999999999999,2.7388060000000003
win,65.4,33.2,162.2,51.6,164.88000000000002,4.543080000000001,38.6,45.0,391.8,50.0,152.36,2.34938
