Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
win,profeser stoka,vayne,36,22,9,33,145.4,4114,GruesomeMoss,sejuani,50,140,11,82,186.7,14372,MyNameIsMoo118,galio,50,118,27,44,155.9,17086,DerrpX,missfortune,37,65,3,100,173.3,25585,Florentiney,shaco,43,95,5,80,58.6,18636,Percocet Inhaler,aatrox,45,143,10,50,217.2,13568,WolverDean,nunu,50.72,139.16,0,51.75,0,0,nighthawk777775,aurelionsol,51,128,3,33,192.7,47888,ElderLevitate,draven,51,55,14,29,145.4,24056,xXxClutchKingxXx,pantheon,50,121,42,48,75.7,58914,1.4668,8.4851,3.0446,3.18107,1.9266,2.0872,2.64,2.3780,1.3974,1.2559
loss,banished,vayne,55,67,11,64,190.2,95487,TacoMacho,jax,65,52,3,0,227,6340,Porker2,anivia,44,57,71,52,149.7,528207,seawolƒ,jhin,49,43,37,49,164.2,37282,Wasted TP,sona,53,183,5,60,10.4,30940,GuardEN,jarvaniv,50,127,1,100,172,31283,AnduWandu,leesin,33,6,1,100,138,170310,iamrooot,zyra,48,304,172,52,42.2,705823,Cancel ADC Mains,ashe,52,145,5,40,160.2,62487,HugiTheCrow,senna,54,185,135,56,32.1,331131,1.8287,0.9430,3.2261,2.3784,3.3322,1.8040,10.00110,2.4435,3.5054,2.7844
loss,ComeFor1Come4All,fiora,50.72,139.16,0,51.75,0,0,crocodiletree,briar,50,509,120,58,154.8,96598,Scytone,azir,51,227,32,50,189.8,24204,upaLs2w,ezreal,51,45,3,67,181.3,71833,scubadiver scrub,senna,56,36,17,65,29.4,85619,CHOP MONSTER,malphite,59,123,2,0,173,34085,DuskSaturn,yorick,55,176,73,64,211.9,241214,WhatDoYuumi,akali,50.72,139.16,0,51.75,0,0,IntingonDraven,draven,49,192,39,49,187.9,53731,Elon Musk 1,xerath,55,110,86,56,46.8,321274,2.64,2.8996,1.8948,3.18100,3.3832,1.6725,2.2656,2.64,2.9875,2.8268
loss,Broupp,drmundo,50.72,139.16,0,51.75,0,0,LeroyyyJenk,wukong,44,9,4,25,146.3,26699,Boulder Bob,chogath,57,21,1,0,137,10591,youlikkathe,nilah,50,137,1,0,125,906,Silver Wolf SSG,senna,50,119,34,71,33.1,156752,moqeet,malphite,47,51,5,60,113,3959,vDxnny,hecarim,50,6,8,63,201.3,101409,T33M0 0ff Duty,yasuo,64,22,7,71,220.1,17168,qumingzihaoTMnan,xayah,64,106,3,100,247.3,44445,luv transfer,soraka,44,9,5,40,6.4,22223,2.64,1.9150,1.0040,0.2220,2.5439,1.9630,4.9093,2.1950,6.75113,2.6518
loss,Jumpytofu,kayle,50,10,1,0,131,33673,C0WARD,udyr,53,473,349,56,229.3,356906,Raanmaz,garen,52,61,53,53,189.8,1158296,TreeNewBeee,jhin,49,177,7,57,179.1,61193,Law Wycoff,blitzcrank,43,7,1,0,47,14084,Always Handsome,fiora,49,261,9,56,157.6,142939,Transformogurate,maokai,49,219,19,58,112.8,11855,ShaZe,akali,48,197,215,48,172.8,1304820,OnePunchLord,twitch,54,151,17,53,173,409513,LeBlancGasm,nautilus,45,29,4,75,34.3,11329,0.6700,3.3450,1.9551,2.9049,0.5860,1.7039,2.9238,1.9486,3.9581,3.3530
loss,NetflixMatt,camille,53,15,12,58,176.6,46671,Frómzerø,nidalee,52,105,5,60,173.2,142010,YoU1YoU,yone,61,56,1,0,236,3291,LeonLongLong,kaisa,49,208,193,47,190.1,144138,Morr,alistar,49,239,12,33,28.2,102424,3liteGuy,tryndamere,71,28,15,87,234.1,170239,Zeannenn,rammus,74,34,3,100,149,11673,Quíncy,taliyah,49,141,29,59,182.4,205696,Flowter,yasuo,47,96,114,51,178.3,265566,tØxic gØth thØt,yuumi,50,328,280,64,3.6,0,3.06108,2.5658,1.56110,2.0883,2.2014,1.9258,4.0067,3.2574,1.79112,4.9415
win,Theone0,jax,52,141,2,0,143,22414,Die speak,xinzhao,44,43,3,67,156.3,65404,Death Happens,orianna,53,440,2,100,219,9632,Sir Rotato,twitch,64,45,8,63,185.3,91649,Dr Crazy 3yes,yuumi,58,74,12,42,7.3,177420,BirdmanACR,sett,50,164,150,52,140.4,161153,ykThunder,karthus,50.72,139.16,0,51.75,0,0,imRageOn,katarina,61,23,14,71,183.4,21173,TheLastGayWizard,jhin,51,76,40,50,195.4,317124,Lupp0x,lux,50,14,7,71,43.9,227907,2.0050,4.4083,3.0070,3.64101,3.1818,2.1074,2.64,5.82133,2.6457,3.1533
win,Aestus Da Walrus,leblanc,46,341,29,38,206.3,20895,7Y7,leesin,50.72,0,5,40,136.2,670507,A0 SHIN,anivia,50,598,4,50,228.8,81575,MagicBanana11355,missfortune,53,17,2,100,116.5,8617,SKM Lunie,rell,51,51,13,54,35.6,17539,Boner Yoner,yone,29,7,3,33,206,1580,ZephyrSolo,jarvaniv,50,316,6,33,184.7,2747,booon,orianna,55,136,66,56,198.8,77268,Keep Vigilance,kaisa,47,77,26,39,215.5,48587,Hazeye,thresh,50.72,0,1,0,25,28417,1.3530,2.7892,5.0070,3.5030,3.7122,1.2427,4.0050,2.5541,2.3785,0.2910
loss,Th33nigma,vayne,52,386,5,0,146.2,6426,DokiDokiLaaa,viego,45,228,202,48,146.6,879694,MateriaI GirI,vex,50.72,139.16,0,51.75,0,0,SickOfTheWOKES,samira,42,686,208,38,101.7,117192,DEMANDR6,xerath,51,362,24,58,83,11082,KingCroc0,drmundo,50.72,139.16,0,51.75,0,0,roanorazoro,lillia,52,277,15,40,148.1,11193,BloodOrphan,anivia,50.72,0,4,50,174,352120,Lalafell Police,zeri,52,421,25,48,207.8,43068,Mehr,lulu,50,375,31,45,20.6,111226,0.8138,1.9582,2.64,1.1144,2.9659,2.64,1.9379,2.9180,3.0372,3.3018
win,asw,xerath,49,297,23,57,207.4,76193,jiyanpofang,ekko,50,28,5,100,199.8,13297,DerpyPichu1,pyke,48,134,3,67,32,35153,LavaPixie,samira,43,7,5,100,185.8,57590,LexorTDS,sett,52,247,136,51,162.9,155385,Investy,olaf,49,49,40,55,204.3,121464,peachimugi,shyvana,49,226,25,32,170.3,100738,Groove Theory,gangplank,51,325,26,62,226.2,240363,Auto Attacking,ashe,50,366,26,54,171.1,19797,ChillyAcademic,seraphine,50,141,18,72,24,43086,2.8084,3.55128,2.0543,2.2194,1.4365,1.5974,2.0750,2.3179,2.0660,3.0013
win,Fall to Noxus,syndra,54,84,4,75,150.5,40709,Joshluvsbball,hecarim,52,244,165,56,196.4,264429,jordawolf,naafiri,54,63,16,94,172.7,51530,Boosak Noodle,ashe,49,298,184,54,171.9,118417,PkStupid,lux,47,144,25,72,40.7,260655,SpaceGrooveTeemo,soraka,63,16,1,0,163,334,Complex Skip,shaco,50,28,34,53,156.2,28982,Gnarmalade,missfortune,50.72,139.16,0,51.75,0,0,Juanita,aphelios,51,423,83,53,191.9,450645,teesus,teemo,59,75,18,67,40.6,71501,1.8375,3.0889,3.1774,2.3857,3.4354,0.9020,3.7593,2.64,1.9352,1.7546
loss,Darisus,mordekaiser,50,70,26,62,192.3,50570,Clexier,jax,55,106,142,59,180.5,1098298,kenpachizarak1,sion,47,53,6,50,226.3,12561,getslapped76,kaisa,67,30,4,25,187.8,4667,arcolife,neeko,44,110,95,47,46.7,78342,baguetteo,gnar,52,195,26,35,157,748291,SlapY0Mama,amumu,50,282,18,72,157.8,75869,ElPaiTuyo,naafiri,70,27,48,65,183.5,47252,flameohotman1,missfortune,58,59,38,66,229.6,851812,SKT T1 Forehéad,taric,48,92,55,60,37.2,464348,3.4192,2.6680,1.3733,3.11100,2.2747,1.6337,2.9751,2.9085,3.2585,2.7120
win,yeee,rumble,68,31,9,44,185.6,146986,Lensherr,xinzhao,44,89,1,0,166,20037,WickedLlama,vex,71,24,1,0,190,33779,I love my girl,kaisa,50.72,139.16,0,51.75,0,0,ExtraRange,blitzcrank,55,95,6,83,25,227394,MardaraSixPaths,kayle,50.72,139.16,0,51.75,0,0,NicoP0rno,diana,57,145,62,61,172.7,76072,AeroElite,irelia,52,90,4,0,236.8,46719,gooner710,jinx,49,458,1,100,237,45317,Gingé,pantheon,52,71,9,56,45.7,53845,1.9360,3.00150,1.6740,2.64,4.5222,2.64,3.3675,1.5675,3.0040,2.2070
win,lebronofleague1,chogath,50,134,68,56,136.5,43490,TheRiftCalls,jarvaniv,49,125,109,52,201.4,340816,nalgitafeliz,ryze,45,116,11,55,219.9,22339,3Dimenzion,ezreal,42,33,1,100,186,44473,Dy1an,nautilus,44,39,2,50,33,1642,baobeì,rumble,51,114,10,80,188.4,120639,Ninja Bot,briar,43,7,2,0,121.5,1501,cold2d,lux,50,100,19,53,199.3,33534,Pink Eevee,caitlyn,52,82,20,65,193.9,308740,avatar52,rell,47,110,3,67,24,1510,2.7768,5.3467,1.9156,3.00180,1.8830,2.8581,1.3360,4.7560,2.1095,1.8620
loss,kiquegaming,chogath,50,109,35,54,175,191234,RowanWrath,nocturne,36,22,13,31,154.9,140200,Kafrooble,naafiri,44,34,1,0,164,12159,Didgeridogee,draven,17,6,2,0,169,182655,HildaiKn,senna,59,140,34,53,35.5,12862,XxDerpySquidxX,mordekaiser,49,91,24,46,175.4,118995,Wild21,shyvana,52,339,54,56,196.5,43488,VincentParadiso,yone,39,28,5,60,148.4,26385,Maxie,ashe,45,98,8,38,200.9,153834,Aspiring CFA,missfortune,48,344,4,50,73.8,131684,2.6355,1.4241,2.0060,1.2735,2.1834,1.7555,2.4365,2.1162,2.6358,2.1435
win,GoldDiggingSupp,aatrox,48,328,115,50,165,74333,Darkskiess,nocturne,58,136,79,66,195.5,80551,Blissful Lullaby,gangplank,51,333,8,50,181.5,257678,dero83,ashe,47,78,36,44,189.4,379420,Engnysos,zyra,32,28,12,42,29.8,5392,asapRomey,nasus,54,239,146,60,173.4,953980,dragonbj,amumu,49,714,76,67,168.4,239618,CrystalChronic,vex,44,294,112,42,170.9,166066,SxvxnG,lucian,40,43,4,0,211,112530,PrincessBerry,lux,46,52,37,49,31.1,71649,1.9862,3.0090,2.4881,3.0854,2.1128,3.1661,2.5849,2.0768,1.8680,1.8726
win,Auto Feed,fiora,78,23,3,67,145.7,2921,Dr Flushy,leesin,56,79,67,54,162.1,877371,DirtySpanx,ahri,55,96,22,64,157.9,21300,Phiora,samira,50,6,5,60,175.8,2832,FF15kekwlol,blitzcrank,50,20,2,50,24.5,6022,RgramTFT,sion,50,102,1,0,139,2255,PartyP1gg,fiddlesticks,48,322,16,50,158.3,13117,Nytstrike,yasuo,50,161,28,57,222.4,334338,Mad Monkey ,missfortune,51,246,10,80,182.8,40875,fanbivosesrb,nautilus,48,387,330,49,42.1,1699006,1.3980,2.7069,2.1849,3.63172,2.3315,1.73120,2.0253,2.0992,2.37103,2.7827
win,RENONP,pantheon,58,196,35,66,137.9,97340,BlazingAmber,vi,52,331,256,54,175.5,183381,ToMdumb,fizz,58,86,6,50,158.5,46938,Forytewaetu,ezreal,47,36,24,50,180.3,15864,CodeMesh,renata,50.72,139.16,0,51.75,0,0,Benny014,irelia,59,27,7,43,206.9,165612,JackThyR1pper,jax,54,189,2,50,163,231032,Nayahpk,heimerdinger,50.72,0,2,0,202,257064,wackyfireball,kaisa,58,180,12,67,219.3,60876,greatercheese,zyra,51,139,16,50,68.8,304668,2.69114,2.17108,2.15102,1.8549,2.64,2.1784,0.6745,0.4415,3.0282,2.4032
win,oeil du fanny,shen,29,7,4,25,159.8,13411,Pink Jungle,lillia,57,72,14,71,194.6,14705,BanBBQ,yone,50,725,8,63,222.4,52069,DDprovider,twitch,50,466,13,31,178.7,18845,doubleDsuppport,lux,50,454,400,49,46.2,459056,Get Shwiftyyy,garen,40,102,14,43,182.6,176157,GriizzlyBearr,fiddlesticks,54,229,41,59,170.8,74769,Nickyo,yasuo,49,92,29,48,198.1,889641,got carry to g1,ezreal,37,35,5,20,196.8,71569,yGcZMonroe,soraka,45,11,1,0,14,412,2.4418,5.0486,2.0981,2.08102,2.2237,1.2354,3.3262,1.5673,1.2934,1.2010
loss,SGT Goldfish,rammus,48,69,3,67,135,10891,auxc,singed,52,180,19,47,196.6,25831,KatMeDown,cassiopeia,50.72,0,1,0,144,1379,R É V I S E,lucian,53,118,4,75,122.8,10304,Carsy of Ionia,bard,60,10,3,67,37.3,29540,RichMVP,teemo,51,473,7,29,149.7,58944,KINGL00BSTER,jarvaniv,51,689,26,65,173.5,20782,514 FREESMOKE,akshan,52,855,1,100,87,1838,whaffles,taric,51,47,15,53,42.7,25487,Hàshi,swain,49,111,5,60,108,28147,4.6477,1.9654,7.0060,1.7548,2.3340,1.3251,3.3869,0.6740,2.8423,2.8384
win,Sodalisious,renekton,50.72,139.16,0,51.75,0,0,Moist Femboi,fiddlesticks,50,92,1,100,118,25503,Guarini,fizz,51,51,3,67,159.7,80074,Inside My Homie,jhin,50.72,139.16,0,51.75,0,0,Fulgarite2,blitzcrank,50,70,16,50,30.1,510879,Paudyl12,yorick,50.72,139.16,0,51.75,0,0,bsevenk,khazix,46,114,43,35,155.1,1342726,whatnine,kassadin,68,53,12,42,190.9,59924,Colossal Pianist,vayne,50.72,139.16,0,51.75,0,0,Pirateking Luffy,lux,48,470,104,55,50,494610,2.64,7.5060,2.44127,2.64,2.7819,2.64,3.0080,3.3098,2.64,2.4130
loss,dloo,jax,37,51,1,0,155,86779,SmileOrFrown,lillia,63,78,13,46,144.5,23417,Scoobi Droo,ashe,51,300,3,67,183.7,43883,BiasSpade,singed,47,32,35,49,196.3,465280,Glacï,leona,50.72,0,1,0,40,4740,Myrmidonian,kayle,49,131,4,75,190.3,3028,The Nice Rice,nocturne,48,84,24,67,155,90986,11l1l1l1l1ll1l1l,malzahar,60,53,32,63,223.9,26493,Xcent,samira,51,195,20,55,172.3,120722,GETMEOUTOFHERE,nautilus,50,148,35,51,31.8,62390,2.83120,2.6273,1.9563,2.1853,0.8910,1.1943,3.3173,2.3649,2.66130,2.6321
win,MrPannda,tristana,56,36,1,100,138,88666,sionsdumper69,ivern,91,11,4,100,145.3,63080,GAMERFROG,camille,51,167,4,25,133.3,59868,WeeGlue,naafiri,75,16,4,50,153.8,6141,CarlosPenaVega,leona,80,15,1,100,25,35360,CSL Commander,sion,33,18,3,0,193.3,71974,Strikesixx,quinn,45,11,8,38,147.9,58160,HCGriffon,xerath,50.72,0,2,0,21.5,13980,UnlcenchForKench,briar,51,116,1,0,100,6532,LNSTactical,ezreal,59,17,3,0,112.3,29518,5.00160,6.6420,1.4243,2.82100,2.8320,1.8027,1.6346,0.5905,1.5040,1.0840
loss,Shybition,jax,53,235,16,69,189.9,55063,NeverwashOv,belveth,49,216,11,46,198.6,7526,pp spank time,qiyana,49,204,20,40,172.3,14979,DaniZorc,vayne,49,255,15,60,208.7,108316,Masta Zink,rakan,44,39,8,25,32.3,121027,Kalawhar,sion,51,366,11,46,217,14932,Shallow Dreams,khazix,52,187,4,50,227,57575,RION THE BEST,syndra,47,129,9,44,205,18960,cheezepuffs,jhin,53,60,40,48,199.1,350795,SentientDyson,bard,51,45,14,64,21.6,110372,3.1766,2.1073,1.6164,3.8465,2.6614,1.7648,3.86123,2.3970,2.9386,3.1126
loss,CozyxXDeathXx,illaoi,52,304,232,57,200.3,193879,playfultoucher,evelynn,33,6,6,33,144.7,46698,TheUncookedRice,ahri,52,130,2,50,233.5,10388,InternationalQWE,ezreal,50,58,19,42,162.1,46368,ThikPaintr,senna,52,58,3,33,30.3,134664,EGO carries U,malphite,51,152,7,71,120.4,22359,PlebInk,mordekaiser,54,192,35,66,130.1,92086,KobeBryant Corki,yasuo,67,18,4,75,229,9825,BehindY0u12,jhin,51,83,17,47,203,126643,XLady of PainX,sona,52,249,49,53,16,597019,1.4479,2.56112,2.3870,2.3674,1.8547,3.4143,2.9565,2.23103,4.0466,2.2817
win,RoboCroc69,rumble,63,19,1,100,208,1175,Beastmodedd TTV,khazix,50.72,0,3,33,166.7,27219,RamSlamJam,pantheon,43,7,2,100,116,146679,THE KATANA,lucian,57,100,5,60,184.2,114459,morganja69420,leona,54,145,1,100,34,38631,Lucifer5796,irelia,48,21,10,40,176.8,32587,GodGojo,warwick,49,252,79,54,147,942362,Garlic Bread Zed,talon,48,322,5,40,139.2,3157,Jhinduism,jhin,49,334,115,50,169.6,116843,YesSiirr,karma,47,30,27,48,43,39071,4.43250,1.9697,2.42100,3.4398,1.4320,0.8540,2.3984,1.7290,2.7686,2.8430
loss,Gavin Plume,gangplank,58,26,4,25,217.3,1436,Straitdyin,diana,46,35,3,0,187.3,6403,William Yates,garen,46,105,3,0,194,437,NovaIsCracked,vayne,45,98,33,52,187.4,311044,Needish,nautilus,35,20,2,0,35.5,8549,Hotline Flîng,singed,60,121,117,61,196.6,465865,ƒaintly,udyr,54,94,67,61,195.8,243889,PRlÐE,zed,63,27,18,61,175.7,12332,riosaur,draven,45,132,56,46,175.4,1621893,XRockLeeX,thresh,66,29,4,75,45.8,391482,1.7470,1.3750,1.7340,2.4873,0.8815,2.6443,3.4357,1.6586,1.8387,5.1638
loss,Red Devil 02,gnar,49,436,17,65,172.7,32633,MortalWampire,graves,47,152,119,50,206.5,314667,PsiloCube,talon,48,66,2,50,147.5,125419,Im HMing,caitlyn,50,129,17,53,173.6,49826,IzzyLy,thresh,59,69,4,75,28.8,862974,BlazeTheMaster11,urgot,50,105,31,52,181.2,220756,Phós,taliyah,53,215,9,56,201.8,39779,Cavitation,aatrox,45,106,1,100,200,81406,Sprks,vayne,47,232,20,40,175.8,421541,NovaKat1,sona,53,277,24,54,17.3,34276,2.5972,2.5483,2.4560,2.3671,3.2833,2.6266,2.5753,2.5080,2.1468,3.6619
win,lnui Toko,renekton,63,8,1,100,177,2463,Dark Jesh,evelynn,55,91,59,56,166.4,849613,Merrolan,zed,51,271,25,36,180.5,14429,gasblaster,caitlyn,50,175,57,61,174.1,211116,Sunnyish,lux,43,97,84,48,75.6,1368257,Vaib,yone,57,83,53,64,219.8,126654,GoobsterYT,udyr,54,259,215,57,190.5,495885,Jenoraaps,xerath,51,173,11,55,171.4,5703,Mishü,jhin,50,18,1,0,176,44826,Fishpeoples,karma,51,172,23,52,23.1,71306,0.7510,2.97104,2.0965,2.4684,2.2940,1.9861,2.8976,1.4935,0.4010,4.3516
loss,Persepolis,teemo,38,39,33,42,233.7,166210,BlaCkWidOw83,nunu,50.72,139.16,0,51.75,0,0,0928 1998,viktor,49,88,10,50,159.6,18850,On1y,jhin,51,164,7,43,167.3,56851,Cyborgasm,velkoz,56,87,3,33,74.3,134845,BlackPînk,malphite,45,161,8,75,196.8,55534,Peira,belveth,50,440,1,0,170,5457,Jr Boopie,xerath,47,156,63,54,163.9,267069,mahib,vayne,48,134,11,55,140.6,203956,Coob Doob,lux,54,46,3,67,34,10314,1.6549,2.64,1.1943,2.5447,1.7290,3.8149,1.6320,3.5474,2.2367,3.0537
loss,Trulyy,mordekaiser,54,207,9,67,199.1,305930,Taoiri,viego,45,233,18,50,180.3,51275,AoisFeco,kassadin,55,66,1,0,136,6963,youguysaretrash,jinx,50.72,139.16,0,51.75,0,0,l0tto,vayne,55,326,141,57,182.4,141925,PapiBrownBoy,sett,48,113,13,54,160.1,10301,Dwreckless,ekko,60,65,8,50,131.6,72635,stórmless,cassiopeia,53,15,4,50,224.8,8700,iSuckMilk,samira,64,25,4,50,205,57693,WimpyStick,alistar,50.72,139.16,0,51.75,0,0,2.2197,2.4464,0.6710,2.64,2.2164,1.7269,3.1671,2.1375,2.89120,2.64
win,ballin gato,pantheon,47,89,87,52,166.5,65791,café au lait,jarvaniv,50.72,139.16,0,51.75,0,0,Khryze,chogath,55,38,1,100,137,7692,Homeiscool,kaisa,62,21,2,50,178.5,36345,Nuheb,leona,49,202,35,51,35.9,275501,Nightmare117,jax,49,474,2,50,255.5,31441,MrSTyL,briar,52,121,18,72,203.8,14700,COOCHIE LORD,yasuo,49,37,3,33,251,140241,GrÍmGrÍeƒer,tristana,49,198,17,47,176.8,63258,AwesomeNerd3,sona,51,43,16,56,14.1,174059,2.4991,2.64,4.2540,3.0890,2.6325,2.44105,2.11131,2.15120,1.8990,2.2922
loss,moocow1235,yone,59,100,27,63,202.4,161585,eXqQMike,ekko,54,436,50,58,168.9,42650,spin equals win,twistedfate,49,73,4,50,141.3,1927,Derkamite,ezreal,41,22,8,13,174.4,20996,Mephjsto,blitzcrank,62,34,23,74,31.4,43927,Maddums,illaoi,52,21,9,78,166.8,209507,El Don Loco,kayn,54,87,45,60,189.6,599504,LBL de shen,sylas,49,151,33,42,113.1,159234,El Don Pollo,jhin,52,201,19,53,172.1,299157,CoffééNoSugar,zyra,43,79,1,100,25,207719,2.1668,3.2789,3.1445,2.4343,3.9630,2.0244,2.5674,1.6760,2.3358,6.0030
loss,rhrn,vayne,49,174,27,48,207.1,33304,Cipher76,viego,50,310,1,0,128,25486,White Cement,leblanc,52,206,26,35,210.4,111705,oreoshake,ashe,47,43,1,0,146,8241,Kybe,maokai,48,142,1,0,19,179064,juice ward,tryndamere,48,66,8,63,222.5,121680,DontBeScary,masteryi,40,20,14,50,178.1,7306,C 0 R B ,tristana,51,373,19,63,221.7,34347,Noxqzs,ziggs,51,341,36,61,178.2,120929,Ju Hyeon Gwag,zyra,45,299,65,57,50.5,0,2.1768,1.1450,2.3180,1.6350,1.3010,2.0271,2.04104,1.6990,2.5780,2.3536
loss,tempting LASAGNA,gwen,44,43,6,50,170.5,13109,RightTwixOnly,fiddlesticks,57,7,8,50,173.6,212057,SK Taunt,akshan,50,8,5,60,219,22008,Deity77,kaisa,46,46,10,40,176.8,96317,Jayhe,maokai,53,146,25,48,49.8,15478,notDarius,renekton,50,389,60,65,185.4,46730,Płayer One,zac,51,263,2,50,150,10390,FeárFear,naafiri,59,95,9,89,166.2,7648,hoodiechris,jinx,48,494,58,60,200.1,421529,Dtchurch,lux,44,48,14,50,35.9,41188,2.3962,2.1565,2.86100,2.3874,2.8331,2.2069,4.1350,2.9686,2.8471,2.0838
win,DeathSeeker456,aatrox,62,92,24,54,177.9,83610,PixelSB1,warwick,48,268,45,56,121,271292,alphadragonw,akali,51,268,176,54,169.9,572934,Mishca,missfortune,45,88,3,67,154.7,64421,YouBeeSoft,zilean,50,138,10,60,42.6,30548,Gawydenias,gangplank,47,132,63,46,221,44387,Boblybofr,volibear,50.72,0,1,0,169,143442,Lioshock,ziggs,51,212,11,36,177.4,61227,Beansproutt,kaisa,51,192,36,50,211.4,51394,ZZippo33,twitch,50,906,9,33,114.8,3265,2.5463,2.1388,2.9494,3.0087,4.0620,2.4393,1.5030,2.1360,2.0974,1.9561
loss,KoToK,malphite,53,398,7,71,159.3,86095,wilmafistfit,kayn,48,125,10,70,159.4,226422,Kyrbi,talon,50.72,139.16,0,51.75,0,0,Joyooz,annie,50.72,139.16,0,51.75,0,0,LiddoDeerDoe,nami,55,75,3,33,16.7,123336,Bruce D,jayce,95,20,4,75,222.5,5769,JJRain,nocturne,50.72,139.16,0,51.75,0,0,soarcy,akali,47,15,7,86,179.4,10217,Lil River Rat,kaisa,64,14,6,83,133.5,102835,OneAndOnlyBaller,leona,32,41,3,67,34,9457,4.8351,3.0572,2.64,2.64,1.2113,3.08115,2.64,3.3766,1.9067,4.3627
win,Amayami,singed,53,19,4,50,211,88409,TilDimmaDome,nocturne,50,169,98,56,179.9,62370,Kenosabi,sylas,49,503,12,75,113,17633,Rhanzier,jhin,51,39,25,48,211.6,283848,AnjOh,pyke,51,39,19,53,30.7,165566,Sajin Conqueror,chogath,50.72,139.16,0,51.75,0,0,www4theboys shop,hecarim,49,123,130,49,213.3,181041,Real Ahri,ahri,46,273,52,56,152.5,586847,ttate,kaisa,47,261,35,54,205.3,105453,Swanni,nami,57,21,8,75,9.1,198359,2.5063,3.4977,2.3793,4.3976,2.2750,2.64,3.2171,2.4456,1.8985,5.0414
loss,CatWithMejais,briar,44,143,19,47,149.3,12340,Aku,sylas,48,120,2,0,104.5,362,Confuzzleinator,veigar,52,170,39,67,212.3,54182,SELF CONFIDENT,twitch,49,297,39,49,172.1,102019,LUX AT NYU,lux,46,226,91,36,67.8,445751,Acquari,sett,53,240,5,80,176.8,30467,popo3432,fiddlesticks,48,88,2,50,148,6975,Daddy Adib,twistedfate,51,315,100,54,162,643502,SumioKdAVayne,ezreal,54,106,51,55,165.7,278640,Revolite,karma,53,357,15,60,32,11347,1.9356,1.1055,3.5585,2.5369,1.6544,2.1972,1.9255,2.4874,2.5067,3.6733
win,Lance48,akshan,52,122,15,80,206.9,27554,Kyeezy,leesin,53,110,75,60,150.9,518328,CØVIÐ19,garen,48,281,123,59,171.7,95868,Koracapu,caitlyn,63,8,2,100,156.5,2859,Bioshot1518,karma,53,53,25,64,20.4,55351,Villms,irelia,42,24,1,0,294,120810,worldofamerica,hecarim,49,233,16,63,152.1,54207,TrainGoBooom,vex,45,78,38,50,188.6,31665,CITRUS DROP XTRE,vayne,50,140,65,46,186.3,89641,irend,thresh,37,57,22,36,41.2,69652,3.0176,3.6282,4.42100,2.4415,3.3027,0.8940,3.4268,3.1471,1.7465,3.2218
loss,ChickenWL,drmundo,50.72,139.16,0,51.75,0,0,Rafi Bomb,nocturne,50,126,97,54,175.8,206596,SpizzyBoy,gragas,71,7,3,33,209.7,26443,avgKZer,ezreal,45,29,9,44,146.4,30015,Daddy Notice Me,senna,54,84,19,63,35.9,441343,Jaysh13,warwick,47,158,63,56,148.7,238596,AdRoyalz,briar,51,272,4,75,159.3,3106,AjooShexy,syndra,57,93,17,71,239.4,57935,Flexxed,caitlyn,52,430,8,50,183,261569,Cowbear,soraka,49,153,2,50,9.5,34447,2.64,2.9878,2.8297,2.2357,2.0738,1.4883,1.8428,4.62131,1.7679,3.8905
win,Cr00kedEye,yorick,44,18,14,43,211.5,352255,UntamedPistachio,jax,51,240,88,55,210.8,809258,Ozim,talon,48,153,12,58,188.5,208714,Ziggsonometry,ziggs,46,39,10,60,147.2,37589,silent dreams,zyra,48,115,87,51,58.3,243678,piggy1015,sion,50.72,139.16,0,51.75,0,0,XxllllShotxX,shaco,58,78,36,58,151.6,70258,DaGrubbster,akali,51,190,11,73,144.5,210588,AbsoAppro,jinx,48,126,13,69,170.3,585598,ShynePhryne,sona,49,118,6,33,17.5,305670,1.6836,2.90101,2.3458,2.5251,2.5933,2.64,2.1972,2.19101,3.5066,2.4408
